"country","state","city","ibgeID","deaths","totalCases","deaths_per_100k_inhabitants","totalCases_per_100k_inhabitants","deaths_by_totalCases","_source","date","newCases","newDeaths","lat","lon","nrDiasDobraCasos","nrDiasDobraMortes"
"Brazil","GO","Abadia de Goiás/GO","5200050","0","5","0.00000","56.99305","0.00000","SES","2020-05-23","0","0","-16.7572644","-49.4412205",0,0
"Brazil","MG","Abadia dos Dourados/MG","3100104","0","5","0.00000","71.54099","0.00000","SES","2020-05-23","0","0","-18.4911191","-47.4063589",0,0
"Brazil","PA","Abaetetuba/PA","1500107","33","515","20.92607","326.57358","0.06408","SES","2020-05-23","3","7","-1.721828","-48.878843",0,0
"Brazil","MG","Abaeté/MG","3100203","0","1","0.00000","4.30348","0.00000","SES","2020-05-23","0","0","-19.1566833","-45.4481213",0,0
"Brazil","CE","Abaiara/CE","2300101","0","1","0.00000","8.52006","0.00000","MS","2020-05-23","0","0","-7.3607808","-39.0487878",0,0
"Brazil","BA","Abaré/BA","2900207","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-8.7239913","-39.1139689",0,0
"Brazil","PR","Abatiá/PR","4100103","0","1","0.00000","13.41022","0.00000","MS","2020-05-23","0","0","-23.3052967","-50.3102532",0,0
"Brazil","BA","Abaíra/BA","2900108","0","4","0.00000","45.77183","0.00000","MS","2020-05-23","0","0","-13.2503296","-41.6640342",0,0
"Brazil","PA","Abel Figueiredo/PA","1500131","1","3","13.45171","40.35513","0.33333","SES","2020-05-23","0","0","-4.953001","-48.3958485",0,0
"Brazil","SC","Abelardo Luz/SC","4200101","0","3","0.00000","16.75603","0.00000","SES","2020-05-23","0","0","-26.5705893","-52.3280339",0,0
"Brazil","PE","Abreu e Lima/PE","2600054","23","259","23.00230","259.02590","0.08880","SES","2020-05-23","0","0","-7.900719","-34.898389",0,0
"Brazil","TO","Abreulândia/TO","1700251","0","2","0.00000","77.54944","0.00000","MS","2020-05-23","0","0","-9.6221526","-49.1558343",0,0
"Brazil","BA","Acajutiba/BA","2900306","0","1","0.00000","6.59674","0.00000","MS","2020-05-23","0","0","-11.6609659","-38.0186381",0,0
"Brazil","CE","Acarape/CE","2300150","3","21","20.09512","140.66582","0.14286","MS","2020-05-23","0","0","-4.2237866","-38.7071663",0,0
"Brazil","CE","Acaraú/CE","2300200","12","278","19.15678","443.79879","0.04317","MS","2020-05-23","0","0","-2.8869514","-40.1194713",0,0
"Brazil","RN","Acari/RN","2400109","0","3","0.00000","26.93966","0.00000","MS","2020-05-23","0","0","-6.4364689","-36.6394777",0,0
"Brazil","PA","Acará/PA","1500206","6","27","10.79311","48.56901","0.22222","SES","2020-05-23","1","0","-1.961388","-48.1987043",0,0
"Brazil","CE","Acopiara/CE","2300309","2","39","3.68528","71.86291","0.05128","MS","2020-05-23","0","0","-6.0936464","-39.4543204",0,0
"Brazil","MT","Acorizal/MT","5100102","0","3","0.00000","55.56585","0.00000","SES","2020-05-23","0","0","-15.2001544","-56.3668953",0,0
"Brazil","AC","Acrelândia/AC","1200013","1","129","6.55480","845.56896","0.00775","MS","2020-05-23","10","0","-10.0759167","-67.0526898",0,0
"Brazil","SP","Adamantina/SP","3500105","2","37","5.70321","105.50930","0.05405","SES","2020-05-23","1","0","-21.6866517","-51.0762975",0,0
"Brazil","SP","Adolfo/SP","3500204","0","3","0.00000","84.22235","0.00000","SES","2020-05-23","1","0","-21.2356597","-49.6441918",0,0
"Brazil","BA","Adustina/BA","2900355","1","1","5.86854","5.86854","1.00000","MS","2020-05-23","0","0","-10.5358875","-38.114479",0,0
"Brazil","PE","Afogados da Ingazeira/PE","2600104","0","6","0.00000","16.10349","0.00000","SES","2020-05-23","0","0","-7.750429","-37.6356375",0,0
"Brazil","RN","Afonso Bezerra/RN","2400307","1","5","9.06208","45.31038","0.20000","MS","2020-05-23","0","0","-5.4745","-36.57625071327935",0,0
"Brazil","ES","Afonso Cláudio/ES","3200102","6","45","19.61682","147.12614","0.13333","MS","2020-05-23","0","0","-20.077841","-41.12606",0,0
"Brazil","MA","Afonso Cunha/MA","2100105","0","1","0.00000","15.32802","0.00000","MS","2020-05-23","0","0","-4.1326105","-43.3230026",0,0
"Brazil","PE","Afrânio/PE","2600203","0","3","0.00000","15.27884","0.00000","SES","2020-05-23","0","0","-8.5198919","-41.0070197",0,0
"Brazil","PA","Afuá/PA","1500305","0","55","0.00000","140.24173","0.00000","SES","2020-05-23","35","0","-0.1535664","-50.3879223",0,0
"Brazil","PE","Agrestina/PE","2600302","4","13","16.07394","52.24031","0.30769","SES","2020-05-23","0","0","-8.4558021","-35.9442663",0,0
"Brazil","SC","Agronômica/SC","4200309","1","7","18.35536","128.48752","0.14286","SES","2020-05-23","2","0","-27.2660744","-49.7104753",0,0
"Brazil","SP","Aguaí/SP","3500303","3","17","8.26332","46.82551","0.17647","SES","2020-05-23","0","0","-22.0592036","-46.979384",0,0
"Brazil","PR","Agudos do Sul/PR","4100301","0","11","0.00000","117.38342","0.00000","MS","2020-05-23","0","0","-25.9890808","-49.3328175",0,0
"Brazil","SP","Agudos/SP","3500709","1","22","2.68716","59.11754","0.04545","SES","2020-05-23","0","0","-22.471162","-48.987822",0,0
"Brazil","PB","Aguiar/PB","2500205","0","1","0.00000","17.73050","0.00000","MS","2020-05-23","0","0","-7.0928404","-38.1727215",0,0
"Brazil","TO","Aguiarnópolis/TO","1700301","1","12","14.85222","178.22664","0.08333","MS","2020-05-23","2","0","-6.5600452","-47.4721189",0,0
"Brazil","MG","Aimorés/MG","3101102","0","17","0.00000","67.54877","0.00000","SES","2020-05-23","0","0","-19.4917754","-41.0615603",0,0
"Brazil","BA","Aiquara/BA","2900603","0","3","0.00000","67.47638","0.00000","MS","2020-05-23","0","0","-14.126918","-39.8887574",0,0
"Brazil","CE","Aiuaba/CE","2300408","0","3","0.00000","17.24237","0.00000","MS","2020-05-23","0","0","-6.5710836","-40.1212278",0,0
"Brazil","RS","Ajuricaba/RS","4300208","0","2","0.00000","28.47380","0.00000","SES","2020-05-23","0","0","-28.239654","-53.7693013",0,0
"Brazil","PB","Alagoa Grande/PB","2500304","1","37","3.50926","129.84278","0.02703","MS","2020-05-23","2","0","-7.0415212","-35.6285322",0,0
"Brazil","PB","Alagoa Nova/PB","2500403","1","9","4.79639","43.16754","0.11111","MS","2020-05-23","1","0","-7.0653703","-35.76695977336711",0,0
"Brazil","PB","Alagoinha/PB","2500502","0","48","0.00000","331.28580","0.00000","MS","2020-05-23","1","0","-6.97063215","-35.51490901897793",0,0
"Brazil","PE","Alagoinha/PE","2600609","0","4","0.00000","27.32987","0.00000","SES","2020-05-23","0","0","-8.50355635","-36.77701174370496",0,0
"Brazil","BA","Alagoinhas/BA","2900702","1","24","0.65965","15.83155","0.04167","MS","2020-05-23","0","0","-12.133526","-38.420772",0,0
"Brazil","SP","Alambari/SP","3500758","0","4","0.00000","66.39004","0.00000","SES","2020-05-23","0","0","-23.550338","-47.897971",0,0
"Brazil","MS","Alcinópolis/MS","5000252","0","1","0.00000","18.71608","0.00000","SES","2020-05-23","0","0","-18.3264121","-53.7094463",0,0
"Brazil","MA","Alcântara/MA","2100204","0","6","0.00000","27.15301","0.00000","MS","2020-05-23","0","0","-2.4038956","-44.4154241",0,0
"Brazil","CE","Alcântaras/CE","2300507","1","33","8.53679","281.71419","0.03030","MS","2020-05-23","0","0","-3.586247","-40.5457641",0,0
"Brazil","MA","Aldeias Altas/MA","2100303","0","3","0.00000","11.30710","0.00000","MS","2020-05-23","0","0","-4.6291957","-43.4708622",0,0
"Brazil","RS","Alecrim/RS","4300307","0","1","0.00000","16.80672","0.00000","SES","2020-05-23","0","0","-27.6566142","-54.7653195",0,0
"Brazil","ES","Alegre/ES","3200201","0","7","0.00000","23.26818","0.00000","MS","2020-05-23","0","0","-20.7625787","-41.5318886",0,0
"Brazil","RS","Alegrete/RS","4300406","0","6","0.00000","8.15339","0.00000","SES","2020-05-23","0","0","-29.790166","-55.794862",0,0
"Brazil","PA","Alenquer/PA","1500404","0","16","0.00000","28.17447","0.00000","SES","2020-05-23","0","0","-1.946229","-54.738355",0,0
"Brazil","RN","Alexandria/RN","2400505","1","5","7.36540","36.82699","0.20000","MS","2020-05-23","0","0","-6.414779","-38.0135516",0,0
"Brazil","GO","Alexânia/GO","5200308","0","1","0.00000","3.61624","0.00000","SES","2020-05-23","0","0","-16.0834049","-48.5077803",0,0
"Brazil","MG","Alfenas/MG","3101607","0","11","0.00000","13.75069","0.00000","SES","2020-05-23","0","0","-21.4297405","-45.9479419",0,0
"Brazil","ES","Alfredo Chaves/ES","3200300","2","59","13.69769","404.08191","0.03390","MS","2020-05-23","0","0","-20.624970400000002","-40.75006690147988",0,0
"Brazil","SP","Alfredo Marcondes/SP","3500808","1","2","24.00384","48.00768","0.50000","SES","2020-05-23","0","0","-21.9527","-51.413956",0,0
"Brazil","MG","Alfredo Vasconcelos/MG","3101631","1","1","14.47807","14.47807","1.00000","SES","2020-05-23","0","0","-21.145833","-43.776389",0,0
"Brazil","PB","Alhandra/PB","2500601","4","69","20.42067","352.25648","0.05797","MS","2020-05-23","0","0","-7.4304246","-34.9106103",0,0
"Brazil","TO","Aliança do Tocantins/TO","1700350","0","3","0.00000","55.65863","0.00000","MS","2020-05-23","1","0","-11.3055927","-48.9409096",0,0
"Brazil","PE","Aliança/PE","2600708","12","45","31.26140","117.23024","0.26667","SES","2020-05-23","0","0","-7.60398","-35.222696",0,0
"Brazil","BA","Almadina/BA","2900900","0","2","0.00000","36.60322","0.00000","MS","2020-05-23","0","0","-14.70466","-39.6381994",0,0
"Brazil","PA","Almeirim/PA","1500503","1","16","2.93178","46.90844","0.06250","SES","2020-05-23","0","0","-1.5290377","-52.5788111",0,0
"Brazil","MG","Almenara/MG","3101706","0","6","0.00000","14.32118","0.00000","SES","2020-05-23","0","0","-16.1740678","-40.6904907",0,0
"Brazil","RN","Almino Afonso/RN","2400604","0","1","0.00000","21.11932","0.00000","MS","2020-05-23","0","0","-6.1544208","-37.7649018",0,0
"Brazil","PR","Almirante Tamandaré/PR","4100400","0","15","0.00000","12.64510","0.00000","MS","2020-05-23","0","0","-25.3133048","-49.2997838",0,0
"Brazil","GO","Aloândia/GO","5200506","0","1","0.00000","50.12531","0.00000","SES","2020-05-23","0","0","-17.7277983","-49.4809338",0,0
"Brazil","MG","Alpercata/MG","3101805","0","3","0.00000","40.40948","0.00000","SES","2020-05-23","0","0","-18.9803616","-41.9827637",0,0
"Brazil","RS","Alpestre/RS","4300505","0","10","0.00000","159.79546","0.00000","SES","2020-05-23","0","0","-27.2512339","-53.0349646",0,0
"Brazil","MG","Alpinópolis/MG","3101904","0","1","0.00000","5.03702","0.00000","SES","2020-05-23","0","0","-20.863611","-46.387777",0,0
"Brazil","RO","Alta Floresta D'Oeste/RO","1100015","0","4","0.00000","17.43299","0.00000","MS","2020-05-23","2","0","-11.9296917","-61.9961284",0,0
"Brazil","MT","Alta Floresta/MT","5100250","0","13","0.00000","25.10525","0.00000","SES","2020-05-23","1","0","-9.8715018","-56.0839881",0,0
"Brazil","SP","Altair/SP","3500907","0","1","0.00000","24.03846","0.00000","SES","2020-05-23","0","0","-20.5238955","-49.0606135",0,0
"Brazil","MA","Altamira do Maranhão/MA","2100402","1","1","12.30315","12.30315","1.00000","MS","2020-05-23","0","0","-4.1643006","-45.4674574",0,0
"Brazil","PA","Altamira/PA","1500602","2","244","1.74529","212.92563","0.00820","SES","2020-05-23","7","0","-3.204065","-52.209961",0,0
"Brazil","MG","Alterosa/MG","3102001","0","1","0.00000","6.91276","0.00000","SES","2020-05-23","0","0","-21.249166","-46.143055",0,0
"Brazil","PE","Altinho/PE","2600807","0","11","0.00000","47.88438","0.00000","SES","2020-05-23","0","0","-8.4904095","-36.0607494",0,0
"Brazil","SP","Altinópolis/SP","3501004","0","2","0.00000","12.35788","0.00000","SES","2020-05-23","0","0","-21.021364","-47.3712",0,0
"Brazil","MA","Alto Alegre do Maranhão/MA","2100436","2","45","7.39290","166.34015","0.04444","MS","2020-05-23","0","0","-4.2055693","-44.4525287",0,0
"Brazil","MA","Alto Alegre do Pindaré/MA","2100477","0","74","0.00000","231.83684","0.00000","MS","2020-05-23","0","0","-3.6698186","-45.8462153",0,0
"Brazil","RO","Alto Alegre dos Parecis/RO","1100379","0","4","0.00000","30.20920","0.00000","MS","2020-05-23","0","0","-12.1314515","-61.856265",0,0
"Brazil","RR","Alto Alegre/RR","1400050","2","52","12.89491","335.26757","0.03846","MS","2020-05-23","7","1","2.98858","-61.307167",0,0
"Brazil","SP","Alto Alegre/SP","3501103","1","1","24.39619","24.39619","1.00000","SES","2020-05-23","0","0","-21.5820592","-50.1661976",0,0
"Brazil","MT","Alto Araguaia/MT","5100300","0","7","0.00000","36.75698","0.00000","SES","2020-05-23","0","0","-17.3156528","-53.2169365",0,0
"Brazil","SC","Alto Bela Vista/SC","4200754","0","5","0.00000","258.13113","0.00000","SES","2020-05-23","2","0","-27.4320737","-51.905771",0,0
"Brazil","MT","Alto Boa Vista/MT","5100359","1","1","14.65846","14.65846","1.00000","SES","2020-05-23","0","0","-11.6723985","-51.3744431",0,0
"Brazil","MT","Alto Garças/MT","5100409","0","1","0.00000","8.31255","0.00000","SES","2020-05-23","0","0","-16.9469683","-53.529427",0,0
"Brazil","MG","Alto Jequitibá/MG","3153509","1","7","12.02357","84.16496","0.14286","SES","2020-05-23","0","0","-20.423611","-41.966111",0,0
"Brazil","PI","Alto Longá/PI","2200301","0","3","0.00000","20.97315","0.00000","MS","2020-05-23","0","0","-5.2549051","-42.2072388",0,0
"Brazil","MT","Alto Paraguai/MT","5100508","0","1","0.00000","8.80592","0.00000","SES","2020-05-23","0","0","-14.513712","-56.4936374",0,0
"Brazil","PR","Alto Paraná/PR","4100608","0","7","0.00000","47.39336","0.00000","MS","2020-05-23","0","0","-23.131247","-52.318893",0,0
"Brazil","GO","Alto Paraíso de Goiás/GO","5200605","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-14.1304779","-47.5100161",0,0
"Brazil","PR","Alto Paraíso/PR","4128625","0","1","0.00000","36.48304","0.00000","MS","2020-05-23","0","0","-23.508137","-53.728537",0,0
"Brazil","RO","Alto Paraíso/RO","1100403","1","5","4.66679","23.33396","0.20000","MS","2020-05-23","0","0","-9.7240103","-63.3188123",0,0
"Brazil","MA","Alto Parnaíba/MA","2100501","0","5","0.00000","44.68275","0.00000","MS","2020-05-23","0","0","-9.112506","-45.9310154",0,0
"Brazil","MG","Alto Rio Doce/MG","3102100","0","1","0.00000","9.09091","0.00000","SES","2020-05-23","0","0","-21.0239537","-43.4133507",0,0
"Brazil","ES","Alto Rio Novo/ES","3200359","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-19.0577208","-41.0171518",0,0
"Brazil","CE","Alto Santo/CE","2300705","1","17","5.83226","99.14849","0.05882","MS","2020-05-23","0","0","-5.5190371","-38.2719351",0,0
"Brazil","RN","Alto do Rodrigues/RN","2400703","3","22","20.64836","151.42130","0.13636","MS","2020-05-23","0","0","-5.290868","-36.7616726",0,0
"Brazil","PI","Altos/PI","2200400","0","27","0.00000","66.62718","0.00000","MS","2020-05-23","0","0","-5.0393915","-42.4611694",0,0
"Brazil","SP","Alumínio/SP","3501152","1","11","5.36826","59.05089","0.09091","SES","2020-05-23","-1","0","-23.5203479","-47.2575256",0,0
"Brazil","MG","Alvarenga/MG","3102209","0","9","0.00000","230.35577","0.00000","SES","2020-05-23","0","0","-19.4175","-41.728334",0,0
"Brazil","AM","Alvarães/AM","1300029","5","46","31.17013","286.76516","0.10870","MS","2020-05-23","2","2","-3.214786","-64.8143124",0,0
"Brazil","RO","Alvorada D'Oeste/RO","1100346","0","3","0.00000","20.81743","0.00000","MS","2020-05-23","1","0","-11.346271","-62.284697",0,0
"Brazil","PI","Alvorada do Gurguéia/PI","2200459","0","1","0.00000","18.45359","0.00000","MS","2020-05-23","0","0","-8.4465288","-43.8655915",0,0
"Brazil","PR","Alvorada do Sul/PR","4100806","0","4","0.00000","35.06926","0.00000","MS","2020-05-23","0","0","-22.7807269","-51.2307721",0,0
"Brazil","RS","Alvorada/RS","4300604","2","31","0.95100","14.74050","0.06452","SES","2020-05-23","1","0","-29.9981184","-51.0772509",0,0
"Brazil","TO","Alvorada/TO","1700707","0","6","0.00000","71.32668","0.00000","MS","2020-05-23","0","0","-12.478465","-49.124926",0,0
"Brazil","MG","Além Paraíba/MG","3101508","0","38","0.00000","107.45999","0.00000","SES","2020-05-23","1","0","-21.8760576","-42.6810473",0,0
"Brazil","RR","Amajari/RR","1400027","1","22","7.81494","171.92873","0.04545","MS","2020-05-23","5","1","3.6523869","-61.4194315",0,0
"Brazil","MS","Amambai/MS","5000609","0","4","0.00000","10.15332","0.00000","SES","2020-05-23","0","0","-23.1082701","-55.2284854",0,0
"Brazil","PR","Amaporã/PR","4100905","0","18","0.00000","287.67780","0.00000","MS","2020-05-23","0","0","-23.094272","-52.786597",0,0
"Brazil","MA","Amapá do Maranhão/MA","2100550","0","2","0.00000","28.72738","0.00000","MS","2020-05-23","0","0","-1.6762114","-46.0109669",0,0
"Brazil","AP","Amapá/AP","1600105","1","25","10.97815","274.45384","0.04000","MS","2020-05-23","0","0","2.0529997","-50.7930003",0,0
"Brazil","PE","Amaraji/PE","2600906","7","25","30.66275","109.50983","0.28000","SES","2020-05-23","0","0","-8.373925","-35.4536527",0,0
"Brazil","GO","Amaralina/GO","5200829","0","2","0.00000","52.46590","0.00000","SES","2020-05-23","0","0","-13.9236199","-49.2962411",0,0
"Brazil","MA","Amarante do Maranhão/MA","2100600","0","62","0.00000","149.63195","0.00000","MS","2020-05-23","0","0","-5.56913","-46.747284",0,0
"Brazil","PI","Amarante/PI","2200509","0","5","0.00000","28.41232","0.00000","MS","2020-05-23","0","0","-6.2459374","-42.8476238",0,0
"Brazil","BA","Amargosa/BA","2901007","1","5","2.68521","13.42606","0.20000","MS","2020-05-23","0","0","-13.03793715","-39.60796443875596",0,0
"Brazil","AM","Amaturá/AM","1300060","6","195","52.01110","1690.36061","0.03077","MS","2020-05-23","12","0","-3.3640509","-68.1994689",0,0
"Brazil","SP","Americana/SP","3501608","4","86","1.66947","35.89360","0.04651","SES","2020-05-23","2","0","-22.7392463","-47.3306032",0,0
"Brazil","RS","Ametista do Sul/RS","4300646","0","2","0.00000","26.99420","0.00000","SES","2020-05-23","0","0","-27.3617341","-53.1826575",0,0
"Brazil","CE","Amontada/CE","2300754","3","50","6.90417","115.06950","0.06000","MS","2020-05-23","0","1","-3.3634586","-39.8284791",0,0
"Brazil","GO","Amorinópolis/GO","5200902","0","2","0.00000","63.97953","0.00000","SES","2020-05-23","0","0","-16.6211308","-51.0949921",0,0
"Brazil","SE","Amparo de São Francisco/SE","2800100","0","4","0.00000","168.49200","0.00000","MS","2020-05-23","0","0","-10.1299754","-36.9269099",0,0
"Brazil","PB","Amparo/PB","2500734","0","11","0.00000","491.51028","0.00000","MS","2020-05-23","0","0","-7.56394725","-37.04652873235175",0,0
"Brazil","SP","Amparo/SP","3501905","1","24","1.38514","33.24330","0.04167","SES","2020-05-23","3","0","-22.70111","-46.76444",0,0
"Brazil","PR","Ampére/PR","4101002","1","5","5.22139","26.10693","0.20000","MS","2020-05-23","0","0","-25.9168712","-53.4742414",0,0
"Brazil","BA","Amélia Rodrigues/BA","2901106","0","9","0.00000","35.85372","0.00000","MS","2020-05-23","0","0","-12.4015388","-38.7516971",0,0
"Brazil","BA","América Dourada/BA","2901155","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-11.4515262","-41.4357517",0,0
"Brazil","SP","Américo Brasiliense/SP","3501707","0","27","0.00000","66.66008","0.00000","SES","2020-05-23","1","0","-21.7297099","-48.1052092",0,0
"Brazil","SP","Américo de Campos/SP","3501806","0","3","0.00000","50.25967","0.00000","SES","2020-05-23","0","0","-20.298476","-49.735904",0,0
"Brazil","AL","Anadia/AL","2700201","1","16","5.69963","91.19407","0.06250","SES","2020-05-23","0","0","-9.6830208","-36.3052699",0,0
"Brazil","BA","Anagé/BA","2901205","1","1","4.54442","4.54442","1.00000","MS","2020-05-23","0","0","-14.6134669","-41.1376308",0,0
"Brazil","PR","Anahy/PR","4101051","0","1","0.00000","35.70154","0.00000","MS","2020-05-23","0","0","-24.6450861","-53.1337957",0,0
"Brazil","MA","Anajatuba/MA","2100709","2","45","7.46185","167.89165","0.04444","MS","2020-05-23","0","0","-3.26441","-44.6179916",0,0
"Brazil","PA","Anajás/PA","1500701","2","90","6.83130","307.40855","0.02222","SES","2020-05-23","18","0","-0.9878802","-49.9390114",0,0
"Brazil","AM","Anamã/AM","1300086","0","110","0.00000","807.99177","0.00000","MS","2020-05-23","9","0","-3.5797356","-61.4049996",0,0
"Brazil","PA","Ananindeua/PA","1500800","193","2131","36.37405","401.62232","0.09057","SES","2020-05-23","165","19","-1.374035","-48.4016623",0,0
"Brazil","TO","Ananás/TO","1701002","0","2","0.00000","20.94460","0.00000","MS","2020-05-23","0","0","-6.3663053","-48.080238",0,0
"Brazil","PA","Anapu/PA","1500859","0","52","0.00000","186.44676","0.00000","SES","2020-05-23","0","0","-3.4668292","-51.2057035",0,0
"Brazil","MA","Anapurus/MA","2100808","0","54","0.00000","343.24943","0.00000","MS","2020-05-23","0","0","-3.6751298","-43.1046001",0,0
"Brazil","ES","Anchieta/ES","3200409","0","49","0.00000","167.44695","0.00000","MS","2020-05-23","0","0","-20.8057672","-40.6454564",0,0
"Brazil","SC","Anchieta/SC","4200804","0","4","0.00000","70.94714","0.00000","SES","2020-05-23","0","0","-26.5350527","-53.3293938",0,0
"Brazil","PR","Andirá/PR","4101101","0","3","0.00000","14.97679","0.00000","MS","2020-05-23","0","0","-23.0494761","-50.2310027",0,0
"Brazil","MG","Andradas/MG","3102605","1","1","2.43445","2.43445","1.00000","SES","2020-05-23","0","0","-22.0680484","-46.5688976",0,0
"Brazil","SP","Andradina/SP","3502101","4","40","6.99827","69.98268","0.10000","SES","2020-05-23","2","0","-20.896505","-51.3742765",0,0
"Brazil","MG","Andrelândia/MG","3102803","0","7","0.00000","57.26440","0.00000","SES","2020-05-23","0","0","-21.739722","-44.308889",0,0
"Brazil","SP","Angatuba/SP","3502200","1","15","3.96385","59.45775","0.06667","SES","2020-05-23","1","0","-23.4938938","-48.4110675",0,0
"Brazil","PI","Angical do Piauí/PI","2200608","0","4","0.00000","58.92752","0.00000","MS","2020-05-23","0","0","-6.0872666","-42.7366138",0,0
"Brazil","TO","Angico/TO","1701051","0","1","0.00000","29.12904","0.00000","MS","2020-05-23","0","0","-6.3893733","-47.8656722",0,0
"Brazil","RN","Angicos/RN","2400802","0","2","0.00000","17.07359","0.00000","MS","2020-05-23","0","0","-5.6666344","-36.6009064",0,0
"Brazil","RJ","Angra dos Reis/RJ","3300100","19","404","9.32355","198.24815","0.04703","MS","2020-05-23","0","0","-23.0063966","-44.316326",0,0
"Brazil","BA","Anguera/BA","2901502","0","7","0.00000","62.38303","0.00000","MS","2020-05-23","0","0","-12.1509425","-39.2452469",0,0
"Brazil","GO","Anhanguera/GO","5201207","0","1","0.00000","87.03220","0.00000","SES","2020-05-23","0","0","-18.3338749","-48.220363",0,0
"Brazil","SP","Anhembi/SP","3502309","0","2","0.00000","29.74420","0.00000","SES","2020-05-23","0","0","-22.7891096","-48.1316776",0,0
"Brazil","SP","Anhumas/SP","3502408","0","1","0.00000","24.30134","0.00000","SES","2020-05-23","0","0","-22.2956478","-51.3873401",0,0
"Brazil","GO","Anicuns/GO","5201306","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-16.4606451","-49.9572265",0,0
"Brazil","SC","Anita Garibaldi/SC","4201000","0","1","0.00000","14.01935","0.00000","SES","2020-05-23","0","0","-27.6855032","-51.1293873",0,0
"Brazil","AM","Anori/AM","1300102","3","208","14.27891","990.00476","0.01442","MS","2020-05-23","14","0","-3.7435254","-61.6605203",0,0
"Brazil","RS","Anta Gorda/RS","4300703","0","4","0.00000","66.87845","0.00000","SES","2020-05-23","0","0","-28.9718745","-52.0069187",0,0
"Brazil","CE","Antonina do Norte/CE","2300804","0","2","0.00000","27.19978","0.00000","MS","2020-05-23","0","0","-6.7754187","-39.9879345",0,0
"Brazil","SC","Antônio Carlos/SC","4201208","4","15","46.98696","176.20110","0.26667","SES","2020-05-23","0","0","-27.5168462","-48.7684715",0,0
"Brazil","RN","Antônio Martins/RN","2400901","0","1","0.00000","13.99580","0.00000","MS","2020-05-23","0","0","-6.2155812","-37.8890129",0,0
"Brazil","RS","Antônio Prado/RS","4300802","0","1","0.00000","7.66284","0.00000","SES","2020-05-23","0","0","-28.8567806","-51.2801355",0,0
"Brazil","GO","Anápolis/GO","5201108","2","119","0.51690","30.75547","0.01681","SES","2020-05-23","7","0","-16.3332828","-48.9525756",0,0
"Brazil","PI","Anísio de Abreu/PI","2200707","0","15","0.00000","151.82186","0.00000","MS","2020-05-23","0","0","-9.185643","-43.04941",0,0
"Brazil","GO","Aparecida de Goiânia/GO","5201405","10","257","1.72957","44.44990","0.03891","SES","2020-05-23","41","0","-16.8226769","-49.2452546",0,0
"Brazil","GO","Aparecida do Rio Doce/GO","5201454","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-18.2980167","-51.1491312",0,0
"Brazil","PB","Aparecida/PB","2500775","0","1","0.00000","11.98035","0.00000","MS","2020-05-23","0","0","-6.7859598"," -38.0831353",0,0
"Brazil","SP","Aparecida/SP","3502507","0","5","0.00000","13.82858","0.00000","SES","2020-05-23","0","0","-22.851552","-45.2340924",0,0
"Brazil","RJ","Aperibé/RJ","3300159","0","9","0.00000","76.53712","0.00000","MS","2020-05-23","0","0","-21.6211928","-42.1028167",0,0
"Brazil","ES","Apiacá/ES","3200508","0","10","0.00000","132.15277","0.00000","MS","2020-05-23","0","0","-21.152272","-41.569297",0,0
"Brazil","SP","Apiaí/SP","3502705","0","2","0.00000","8.20546","0.00000","SES","2020-05-23","1","0","-24.5076527","-48.8461582",0,0
"Brazil","MA","Apicum-Açu/MA","2100832","0","32","0.00000","185.62562","0.00000","MS","2020-05-23","0","0","-1.5279295","-45.082278",0,0
"Brazil","RN","Apodi/RN","2401008","2","155","5.57958","432.41735","0.01290","MS","2020-05-23","0","0","-5.6631109","-37.796927",0,0
"Brazil","BA","Aporá/BA","2901908","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-11.6599747","-38.0794757",0,0
"Brazil","GO","Aporé/GO","5201504","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-18.9642193","-51.92804",0,0
"Brazil","BA","Apuarema/BA","2901957","0","1","0.00000","13.64256","0.00000","MS","2020-05-23","0","0","-13.8517897","-39.7457126",0,0
"Brazil","PR","Apucarana/PR","4101408","3","30","2.22229","22.22288","0.10000","MS","2020-05-23","0","0","-23.5525327","-51.4610764",0,0
"Brazil","CE","Apuiarés/CE","2300903","5","16","34.24658","109.58904","0.31250","MS","2020-05-23","0","0","-3.9460303","-39.4313298",0,0
"Brazil","AM","Apuí/AM","1300144","0","24","0.00000","109.22496","0.00000","MS","2020-05-23","1","0","-7.1940195","-59.8830192",0,0
"Brazil","SE","Aquidabã/SE","2800209","0","13","0.00000","60.28846","0.00000","MS","2020-05-23","2","0","-10.2837579","-37.0188687",0,0
"Brazil","CE","Aquiraz/CE","2301000","3","166","3.73734","206.79947","0.01807","MS","2020-05-23","0","0","-3.9063117","-38.387504",0,0
"Brazil","SC","Arabutã/SC","4201273","0","18","0.00000","421.84204","0.00000","SES","2020-05-23","0","0","-27.1587028","-52.1438142",0,0
